0,6.15875244140625,12.034826,12.026603,11.968433,11.969092
1,6.15875244140625,12.034826,12.026603,11.968433,11.969092
2,6.15875244140625,12.034826,12.026603,11.968433,11.969092
3,6.15875244140625,12.034826,12.026603,11.968433,11.969092
4,6.15875244140625,12.034826,12.026603,11.968433,11.969092
5,6.15875244140625,12.034826,12.026603,11.968433,11.969092
6,6.15875244140625,12.034826,12.026603,11.968433,11.969092
7,6.15875244140625,12.034826,12.026603,11.968433,11.969092
8,6.15875244140625,12.034826,12.026603,11.968433,11.969092
9,6.15875244140625,12.034826,12.026603,11.968433,11.969092
10,6.15875244140625,12.034826,12.026603,11.968433,11.969092
11,6.15875244140625,12.034826,12.026603,11.968433,11.969092
12,6.15875244140625,12.034826,12.026603,11.968433,11.969092
13,6.15875244140625,12.034826,12.026603,11.968433,11.969092
14,6.15875244140625,12.034826,12.026603,11.968433,11.969092
15,6.15875244140625,12.034826,12.026603,11.968433,11.969092
16,5.878110885620117,12.118552,12.794911,12.657336,12.324783
17,6.230041027069092,5.114958,5.1176744,5.145766,5.115931
18,6.336580276489258,4.085837,4.0919003,4.1119404,4.0949144
19,6.297898769378662,4.0063233,4.0028768,4.028127,4.037901
20,6.404860973358154,5.969309,5.956581,5.9676714,5.973037
21,6.4575371742248535,4.998964,4.979018,5.014419,5.007284
22,6.491278171539307,3.7891994,3.7944481,3.8186076,3.8036277
23,6.56362771987915,4.6037226,4.5820837,4.5986223,4.630934
24,6.5111985206604,4.7982845,4.8002048,4.5377975,4.875954
25,6.654587745666504,5.373278,5.3463855,5.249501,5.3862424
26,6.6627326011657715,6.7792163,6.7238326,6.7415776,6.772768
27,6.708065509796143,5.204272,5.178649,5.181644,5.215227
28,6.82043981552124,6.569863,6.5365734,6.538512,6.574103
29,6.953389644622803,7.8871727,7.791029,7.8148513,7.8224297
30,6.593959808349609,7.573628,7.5681543,6.062106,7.517193
31,6.433028221130371,6.7846794,6.7716384,4.6247144,6.8267365
32,7.032046794891357,1.7722027,1.7567532,1.77151,1.7597566
33,7.095962047576904,1.6753516,1.6660621,1.6731955,1.6723578
34,7.151442050933838,1.3245916,1.3243817,1.3224626,1.3134868
35,7.169268608093262,1.3000307,1.2981238,1.3042027,1.2910861
